time,station,in-flow,out-flow
2017-01-26 20:45:00,世界之窗,63,54
2017-01-26 20:50:00,世界之窗,81,47
2017-01-26 20:55:00,世界之窗,72,44
2017-01-26 21:00:00,世界之窗,71,56
2017-01-26 21:05:00,世界之窗,62,15
2017-01-26 21:10:00,世界之窗,85,41
2017-01-26 21:15:00,世界之窗,74,38
2017-01-26 21:20:00,世界之窗,75,31
2017-01-26 21:25:00,世界之窗,88,48
2017-01-26 21:30:00,世界之窗,60,28
2017-01-26 21:35:00,世界之窗,45,28
2017-01-26 21:40:00,世界之窗,67,49
2017-01-26 21:45:00,世界之窗,68,31
2017-01-26 21:50:00,世界之窗,69,35
2017-01-26 21:55:00,世界之窗,60,31
2017-01-26 22:00:00,世界之窗,78,31
2017-01-26 22:05:00,世界之窗,112,44
2017-01-26 22:10:00,世界之窗,66,14
2017-01-26 22:15:00,世界之窗,50,33
2017-01-26 22:20:00,世界之窗,41,38
2017-01-26 22:25:00,世界之窗,29,50
2017-01-26 22:30:00,世界之窗,29,15
2017-01-26 22:35:00,世界之窗,40,30
2017-01-26 22:40:00,世界之窗,22,13
2017-01-26 22:45:00,世界之窗,23,49
2017-01-26 22:50:00,世界之窗,21,18
2017-01-26 22:55:00,世界之窗,21,18
2017-01-26 23:00:00,世界之窗,10,14
2017-01-26 23:05:00,世界之窗,18,14
2017-01-26 23:10:00,世界之窗,6,2
2017-01-26 23:15:00,世界之窗,8,23
2017-01-26 23:20:00,世界之窗,3,11
2017-01-26 23:25:00,世界之窗,2,12
2017-01-26 23:30:00,世界之窗,0,4
2017-01-26 23:35:00,世界之窗,0,8
2017-01-27 06:15:00,世界之窗,5,0
2017-01-27 06:20:00,世界之窗,7,0
2017-01-27 06:25:00,世界之窗,11,0
2017-01-27 06:30:00,世界之窗,3,0
2017-01-27 06:35:00,世界之窗,8,0
2017-01-27 06:40:00,世界之窗,11,3
2017-01-27 06:45:00,世界之窗,20,2
2017-01-27 06:50:00,世界之窗,11,2
2017-01-27 06:55:00,世界之窗,20,10
2017-01-27 07:00:00,世界之窗,19,7
2017-01-27 07:05:00,世界之窗,17,10
2017-01-27 07:10:00,世界之窗,22,0
2017-01-27 07:15:00,世界之窗,15,12
2017-01-27 07:20:00,世界之窗,21,5
2017-01-27 07:25:00,世界之窗,16,3
2017-01-27 07:30:00,世界之窗,19,18
2017-01-27 07:35:00,世界之窗,20,6
2017-01-27 07:40:00,世界之窗,23,7
2017-01-27 07:45:00,世界之窗,23,29
2017-01-27 07:50:00,世界之窗,23,5
2017-01-27 07:55:00,世界之窗,22,25
2017-01-27 08:00:00,世界之窗,19,9
2017-01-27 08:05:00,世界之窗,32,17
2017-01-27 08:10:00,世界之窗,36,18
2017-01-27 08:15:00,世界之窗,24,25
2017-01-27 08:20:00,世界之窗,31,23
2017-01-27 08:25:00,世界之窗,38,31
2017-01-27 08:30:00,世界之窗,29,5
2017-01-27 08:35:00,世界之窗,21,42
2017-01-27 08:40:00,世界之窗,46,54
2017-01-27 08:45:00,世界之窗,25,37
2017-01-27 08:50:00,世界之窗,48,58
2017-01-27 08:55:00,世界之窗,44,29
2017-01-27 09:00:00,世界之窗,32,42
2017-01-27 09:05:00,世界之窗,27,70
2017-01-27 09:10:00,世界之窗,37,19
2017-01-27 09:15:00,世界之窗,35,62
2017-01-27 09:20:00,世界之窗,38,34
2017-01-27 09:25:00,世界之窗,43,37
2017-01-27 09:30:00,世界之窗,35,56
2017-01-27 09:35:00,世界之窗,56,57
2017-01-27 09:40:00,世界之窗,40,71
2017-01-27 09:45:00,世界之窗,39,89
2017-01-27 09:50:00,世界之窗,28,58
2017-01-27 09:55:00,世界之窗,30,57
2017-01-27 10:00:00,世界之窗,40,49
2017-01-27 10:05:00,世界之窗,37,65
2017-01-27 10:10:00,世界之窗,38,60
2017-01-27 10:15:00,世界之窗,32,72
2017-01-27 10:20:00,世界之窗,54,72
2017-01-27 10:25:00,世界之窗,36,41
2017-01-27 10:30:00,世界之窗,32,71
2017-01-27 10:35:00,世界之窗,37,69
2017-01-27 10:40:00,世界之窗,50,48
2017-01-27 10:45:00,世界之窗,39,53
2017-01-27 10:50:00,世界之窗,48,34
2017-01-27 10:55:00,世界之窗,39,73
2017-01-27 11:00:00,世界之窗,37,74
2017-01-27 11:05:00,世界之窗,43,39
2017-01-27 11:10:00,世界之窗,45,92
2017-01-27 11:15:00,世界之窗,47,56
2017-01-27 11:20:00,世界之窗,52,78
2017-01-27 11:25:00,世界之窗,47,39
2017-01-27 11:30:00,世界之窗,32,50
2017-01-27 11:35:00,世界之窗,36,69
2017-01-27 11:40:00,世界之窗,25,41
2017-01-27 11:45:00,世界之窗,32,36
2017-01-27 11:50:00,世界之窗,32,56
2017-01-27 11:55:00,世界之窗,28,35
2017-01-27 12:00:00,世界之窗,26,48
2017-01-27 12:05:00,世界之窗,45,42
2017-01-27 12:10:00,世界之窗,32,30
2017-01-27 12:15:00,世界之窗,32,71
2017-01-27 12:20:00,世界之窗,33,25
2017-01-27 12:25:00,世界之窗,32,44
2017-01-27 12:30:00,世界之窗,39,52
2017-01-27 12:35:00,世界之窗,50,27
2017-01-27 12:40:00,世界之窗,39,66
2017-01-27 12:45:00,世界之窗,39,52
2017-01-27 12:50:00,世界之窗,29,24
2017-01-27 12:55:00,世界之窗,50,51
2017-01-27 13:00:00,世界之窗,25,48
2017-01-27 13:05:00,世界之窗,25,33
2017-01-27 13:10:00,世界之窗,56,58
2017-01-27 13:15:00,世界之窗,43,36
2017-01-27 13:20:00,世界之窗,39,36
2017-01-27 13:25:00,世界之窗,43,43
2017-01-27 13:30:00,世界之窗,26,38
2017-01-27 13:35:00,世界之窗,49,56
2017-01-27 13:40:00,世界之窗,39,39
2017-01-27 13:45:00,世界之窗,37,24
2017-01-27 13:50:00,世界之窗,49,35
2017-01-27 13:55:00,世界之窗,69,49
2017-01-27 14:00:00,世界之窗,44,61
2017-01-27 14:05:00,世界之窗,47,59
2017-01-27 14:10:00,世界之窗,49,60
2017-01-27 14:15:00,世界之窗,52,45
2017-01-27 14:20:00,世界之窗,49,53
2017-01-27 14:25:00,世界之窗,66,50
2017-01-27 14:30:00,世界之窗,56,64
2017-01-27 14:35:00,世界之窗,43,50
2017-01-27 14:40:00,世界之窗,59,57
2017-01-27 14:45:00,世界之窗,63,68
2017-01-27 14:50:00,世界之窗,49,48
2017-01-27 14:55:00,世界之窗,62,50
2017-01-27 15:00:00,世界之窗,66,55
2017-01-27 15:05:00,世界之窗,50,71
2017-01-27 15:10:00,世界之窗,61,70
2017-01-27 15:15:00,世界之窗,73,33
2017-01-27 15:20:00,世界之窗,75,63
2017-01-27 15:25:00,世界之窗,51,54
2017-01-27 15:30:00,世界之窗,61,45
2017-01-27 15:35:00,世界之窗,77,74
2017-01-27 15:40:00,世界之窗,55,75
2017-01-27 15:45:00,世界之窗,67,42
2017-01-27 15:50:00,世界之窗,77,66
2017-01-27 15:55:00,世界之窗,77,35
2017-01-27 16:00:00,世界之窗,86,72
2017-01-27 16:05:00,世界之窗,89,73
2017-01-27 16:10:00,世界之窗,90,41
2017-01-27 16:15:00,世界之窗,87,64
2017-01-27 16:20:00,世界之窗,78,44
2017-01-27 16:25:00,世界之窗,91,59
2017-01-27 16:30:00,世界之窗,73,98
2017-01-27 16:35:00,世界之窗,80,67
2017-01-27 16:40:00,世界之窗,94,73
2017-01-27 16:45:00,世界之窗,78,69
2017-01-27 16:50:00,世界之窗,56,59
2017-01-27 16:55:00,世界之窗,65,55
2017-01-27 17:00:00,世界之窗,73,97
2017-01-27 17:05:00,世界之窗,84,52
2017-01-27 17:10:00,世界之窗,71,101
2017-01-27 17:15:00,世界之窗,66,52
2017-01-27 17:20:00,世界之窗,79,88
2017-01-27 17:25:00,世界之窗,59,75
2017-01-27 17:30:00,世界之窗,71,66
2017-01-27 17:35:00,世界之窗,81,71
2017-01-27 17:40:00,世界之窗,59,71
2017-01-27 17:45:00,世界之窗,78,58
2017-01-27 17:50:00,世界之窗,66,96
2017-01-27 17:55:00,世界之窗,93,34
2017-01-27 18:00:00,世界之窗,95,61
2017-01-27 18:05:00,世界之窗,144,97
2017-01-27 18:10:00,世界之窗,99,66
2017-01-27 18:15:00,世界之窗,80,90
2017-01-27 18:20:00,世界之窗,64,60
2017-01-27 18:25:00,世界之窗,47,56
2017-01-27 18:30:00,世界之窗,47,102
2017-01-27 18:35:00,世界之窗,81,98
2017-01-27 18:40:00,世界之窗,49,106
2017-01-27 18:45:00,世界之窗,31,64
2017-01-27 18:50:00,世界之窗,66,66
2017-01-27 18:55:00,世界之窗,43,78
2017-01-27 19:00:00,世界之窗,35,74
2017-01-27 19:05:00,世界之窗,34,82
2017-01-27 19:10:00,世界之窗,44,142
2017-01-27 19:15:00,世界之窗,25,64
2017-01-27 19:20:00,世界之窗,47,80
2017-01-27 19:25:00,世界之窗,58,96
2017-01-27 19:30:00,世界之窗,37,60
2017-01-27 19:35:00,世界之窗,30,122
2017-01-27 19:40:00,世界之窗,40,95
2017-01-27 19:45:00,世界之窗,39,90
2017-01-27 19:50:00,世界之窗,49,84
2017-01-27 19:55:00,世界之窗,72,58
2017-01-27 20:00:00,世界之窗,42,78
2017-01-27 20:05:00,世界之窗,57,87
2017-01-27 20:10:00,世界之窗,83,66
2017-01-27 20:15:00,世界之窗,61,62
2017-01-27 20:20:00,世界之窗,65,62
2017-01-27 20:25:00,世界之窗,64,59
2017-01-27 20:30:00,世界之窗,52,103
2017-01-27 20:35:00,世界之窗,75,62
2017-01-27 20:40:00,世界之窗,64,69
2017-01-27 20:45:00,世界之窗,76,73
2017-01-27 20:50:00,世界之窗,93,40
2017-01-27 20:55:00,世界之窗,72,65
2017-01-27 21:00:00,世界之窗,89,51
2017-01-27 21:05:00,世界之窗,92,50
2017-01-27 21:10:00,世界之窗,65,65
2017-01-27 21:15:00,世界之窗,96,28
2017-01-27 21:20:00,世界之窗,67,67
2017-01-27 21:25:00,世界之窗,94,18
2017-01-27 21:30:00,世界之窗,85,58
2017-01-27 21:35:00,世界之窗,102,25
2017-01-27 21:40:00,世界之窗,73,40
2017-01-27 21:45:00,世界之窗,81,73
2017-01-27 21:50:00,世界之窗,79,41
2017-01-27 21:55:00,世界之窗,78,19
2017-01-27 22:00:00,世界之窗,54,43
2017-01-27 22:05:00,世界之窗,52,27
2017-01-27 22:10:00,世界之窗,80,24
2017-01-27 22:15:00,世界之窗,60,67
2017-01-27 22:20:00,世界之窗,77,11
2017-01-27 22:25:00,世界之窗,64,58
2017-01-27 22:30:00,世界之窗,63,26
2017-01-27 22:35:00,世界之窗,60,28
2017-01-27 22:40:00,世界之窗,49,18
2017-01-27 22:45:00,世界之窗,58,12
2017-01-27 22:50:00,世界之窗,47,19
2017-01-27 22:55:00,世界之窗,30,35
2017-01-27 23:00:00,世界之窗,40,5
2017-01-27 23:05:00,世界之窗,34,22
2017-01-27 23:10:00,世界之窗,28,12
2017-01-27 23:15:00,世界之窗,10,33
2017-01-27 23:20:00,世界之窗,12,15
2017-01-27 23:25:00,世界之窗,16,8
2017-01-27 23:30:00,世界之窗,8,15
2017-01-27 23:35:00,世界之窗,0,14
2017-01-27 23:40:00,世界之窗,2,0
2017-01-28 06:15:00,世界之窗,5,0
2017-01-28 06:20:00,世界之窗,7,0
2017-01-28 06:25:00,世界之窗,2,0
2017-01-28 06:30:00,世界之窗,5,0
2017-01-28 06:35:00,世界之窗,13,3
2017-01-28 06:40:00,世界之窗,6,2
2017-01-28 06:45:00,世界之窗,15,0
2017-01-28 06:50:00,世界之窗,6,2
2017-01-28 06:55:00,世界之窗,11,3
2017-01-28 07:00:00,世界之窗,10,6
2017-01-28 07:05:00,世界之窗,14,18
2017-01-28 07:10:00,世界之窗,13,1
2017-01-28 07:15:00,世界之窗,11,28
2017-01-28 07:20:00,世界之窗,18,12
2017-01-28 07:25:00,世界之窗,12,12
2017-01-28 07:30:00,世界之窗,14,26
2017-01-28 07:35:00,世界之窗,12,9
2017-01-28 07:40:00,世界之窗,27,20
2017-01-28 07:45:00,世界之窗,15,33
2017-01-28 07:50:00,世界之窗,22,10
2017-01-28 07:55:00,世界之窗,27,34
2017-01-28 08:00:00,世界之窗,16,14
2017-01-28 08:05:00,世界之窗,14,15
2017-01-28 08:10:00,世界之窗,26,25
2017-01-28 08:15:00,世界之窗,13,13
2017-01-28 08:20:00,世界之窗,17,30
2017-01-28 08:25:00,世界之窗,23,32
2017-01-28 08:30:00,世界之窗,30,5
2017-01-28 08:35:00,世界之窗,34,35
2017-01-28 08:40:00,世界之窗,30,42
2017-01-28 08:45:00,世界之窗,30,37
2017-01-28 08:50:00,世界之窗,32,46
2017-01-28 08:55:00,世界之窗,41,24
2017-01-28 09:00:00,世界之窗,40,47
2017-01-28 09:05:00,世界之窗,28,52
2017-01-28 09:10:00,世界之窗,28,13
2017-01-28 09:15:00,世界之窗,23,75
2017-01-28 09:20:00,世界之窗,38,57
2017-01-28 09:25:00,世界之窗,47,74
2017-01-28 09:30:00,世界之窗,28,100
2017-01-28 09:35:00,世界之窗,31,95
2017-01-28 09:40:00,世界之窗,20,84
2017-01-28 09:45:00,世界之窗,43,88
2017-01-28 09:50:00,世界之窗,30,113
2017-01-28 09:55:00,世界之窗,27,149
2017-01-28 10:00:00,世界之窗,38,134
2017-01-28 10:05:00,世界之窗,38,152
2017-01-28 10:10:00,世界之窗,43,137
2017-01-28 10:15:00,世界之窗,32,163
2017-01-28 10:20:00,世界之窗,47,160
2017-01-28 10:25:00,世界之窗,40,121
2017-01-28 10:30:00,世界之窗,29,228
2017-01-28 10:35:00,世界之窗,41,180
2017-01-28 10:40:00,世界之窗,46,208
2017-01-28 10:45:00,世界之窗,45,142
2017-01-28 10:50:00,世界之窗,47,158
2017-01-28 10:55:00,世界之窗,48,189
2017-01-28 11:00:00,世界之窗,62,200
2017-01-28 11:05:00,世界之窗,42,218
2017-01-28 11:10:00,世界之窗,59,214
2017-01-28 11:15:00,世界之窗,49,126
2017-01-28 11:20:00,世界之窗,70,196
2017-01-28 11:25:00,世界之窗,64,140
2017-01-28 11:30:00,世界之窗,50,171
2017-01-28 11:35:00,世界之窗,34,229
2017-01-28 11:40:00,世界之窗,57,157
2017-01-28 11:45:00,世界之窗,63,183
2017-01-28 11:50:00,世界之窗,59,162
2017-01-28 11:55:00,世界之窗,60,151
2017-01-28 12:00:00,世界之窗,51,190
2017-01-28 12:05:00,世界之窗,72,181
2017-01-28 12:10:00,世界之窗,69,151
2017-01-28 12:15:00,世界之窗,55,166
2017-01-28 12:20:00,世界之窗,66,120
2017-01-28 12:25:00,世界之窗,56,213
2017-01-28 12:30:00,世界之窗,71,197
2017-01-28 12:35:00,世界之窗,62,157
2017-01-28 12:40:00,世界之窗,83,181
2017-01-28 12:45:00,世界之窗,95,130
2017-01-28 12:50:00,世界之窗,67,152
2017-01-28 12:55:00,世界之窗,72,155
2017-01-28 13:00:00,世界之窗,72,153
2017-01-28 13:05:00,世界之窗,83,148
2017-01-28 13:10:00,世界之窗,59,185
2017-01-28 13:15:00,世界之窗,91,103
2017-01-28 13:20:00,世界之窗,74,144
2017-01-28 13:25:00,世界之窗,86,155
2017-01-28 13:30:00,世界之窗,77,120
2017-01-28 13:35:00,世界之窗,83,177
2017-01-28 13:40:00,世界之窗,100,110
2017-01-28 13:45:00,世界之窗,104,165
2017-01-28 13:50:00,世界之窗,85,137
2017-01-28 13:55:00,世界之窗,112,124
2017-01-28 14:00:00,世界之窗,130,208
2017-01-28 14:05:00,世界之窗,97,175
2017-01-28 14:10:00,世界之窗,114,172
2017-01-28 14:15:00,世界之窗,97,172
2017-01-28 14:20:00,世界之窗,113,137
2017-01-28 14:25:00,世界之窗,102,150
2017-01-28 14:30:00,世界之窗,125,226
2017-01-28 14:35:00,世界之窗,141,124
2017-01-28 14:40:00,世界之窗,145,197
2017-01-28 14:45:00,世界之窗,135,155
2017-01-28 14:50:00,世界之窗,134,127
2017-01-28 14:55:00,世界之窗,121,153
2017-01-28 15:00:00,世界之窗,156,157
2017-01-28 15:05:00,世界之窗,136,203
2017-01-28 15:10:00,世界之窗,119,195
2017-01-28 15:15:00,世界之窗,137,117
2017-01-28 15:20:00,世界之窗,166,179
2017-01-28 15:25:00,世界之窗,182,99
2017-01-28 15:30:00,世界之窗,173,151
2017-01-28 15:35:00,世界之窗,176,173
2017-01-28 15:40:00,世界之窗,225,142
2017-01-28 15:45:00,世界之窗,206,129
2017-01-28 15:50:00,世界之窗,226,130
2017-01-28 15:55:00,世界之窗,201,67
2017-01-28 16:00:00,世界之窗,169,154
2017-01-28 16:05:00,世界之窗,184,128
2017-01-28 16:10:00,世界之窗,226,66
2017-01-28 16:15:00,世界之窗,218,154
2017-01-28 16:20:00,世界之窗,199,50
2017-01-28 16:25:00,世界之窗,208,144
2017-01-28 16:30:00,世界之窗,249,110
2017-01-28 16:35:00,世界之窗,278,64
2017-01-28 16:40:00,世界之窗,199,125
2017-01-28 16:45:00,世界之窗,210,72
2017-01-28 16:50:00,世界之窗,187,85
2017-01-28 16:55:00,世界之窗,210,92
2017-01-28 17:00:00,世界之窗,177,66
2017-01-28 17:05:00,世界之窗,188,108
2017-01-28 17:10:00,世界之窗,133,87
2017-01-28 17:15:00,世界之窗,115,47
2017-01-28 17:20:00,世界之窗,146,88
2017-01-28 17:25:00,世界之窗,155,62
2017-01-28 17:30:00,世界之窗,149,71
2017-01-28 17:35:00,世界之窗,156,104
2017-01-28 17:40:00,世界之窗,131,74
2017-01-28 17:45:00,世界之窗,122,60
2017-01-28 17:50:00,世界之窗,144,66
2017-01-28 17:55:00,世界之窗,150,60
2017-01-28 18:00:00,世界之窗,144,72
2017-01-28 18:05:00,世界之窗,149,76
2017-01-28 18:10:00,世界之窗,162,57
2017-01-28 18:15:00,世界之窗,131,92
2017-01-28 18:20:00,世界之窗,117,51
2017-01-28 18:25:00,世界之窗,119,46
2017-01-28 18:30:00,世界之窗,106,81
2017-01-28 18:35:00,世界之窗,97,54
2017-01-28 18:40:00,世界之窗,132,90
2017-01-28 18:45:00,世界之窗,135,47
2017-01-28 18:50:00,世界之窗,83,51
2017-01-28 18:55:00,世界之窗,116,56
2017-01-28 19:00:00,世界之窗,104,94
2017-01-28 19:05:00,世界之窗,108,69
2017-01-28 19:10:00,世界之窗,81,87
2017-01-28 19:15:00,世界之窗,103,59
2017-01-28 19:20:00,世界之窗,93,54
2017-01-28 19:25:00,世界之窗,87,51
2017-01-28 19:30:00,世界之窗,101,40
2017-01-28 19:35:00,世界之窗,68,109
2017-01-28 19:40:00,世界之窗,85,58
2017-01-28 19:45:00,世界之窗,87,46
2017-01-28 19:50:00,世界之窗,90,57
2017-01-28 19:55:00,世界之窗,120,31
2017-01-28 20:00:00,世界之窗,132,67
2017-01-28 20:05:00,世界之窗,121,88
2017-01-28 20:10:00,世界之窗,164,54
2017-01-28 20:15:00,世界之窗,148,62
2017-01-28 20:20:00,世界之窗,108,53
2017-01-28 20:25:00,世界之窗,71,18
2017-01-28 20:30:00,世界之窗,102,48
2017-01-28 20:35:00,世界之窗,117,34
2017-01-28 20:40:00,世界之窗,123,50
2017-01-28 20:45:00,世界之窗,104,51
2017-01-28 20:50:00,世界之窗,138,40
2017-01-28 20:55:00,世界之窗,145,37
2017-01-28 21:00:00,世界之窗,213,48
2017-01-28 21:05:00,世界之窗,237,42
2017-01-28 21:10:00,世界之窗,169,49
2017-01-28 21:15:00,世界之窗,126,12
2017-01-28 21:20:00,世界之窗,144,42
2017-01-28 21:25:00,世界之窗,82,46
2017-01-28 21:30:00,世界之窗,91,38
2017-01-28 21:35:00,世界之窗,103,32
2017-01-28 21:40:00,世界之窗,93,25
2017-01-28 21:45:00,世界之窗,86,34
2017-01-28 21:50:00,世界之窗,100,45
2017-01-28 21:55:00,世界之窗,110,10
2017-01-28 22:00:00,世界之窗,72,34
2017-01-28 22:05:00,世界之窗,71,7
2017-01-28 22:10:00,世界之窗,80,17
2017-01-28 22:15:00,世界之窗,63,33
2017-01-28 22:20:00,世界之窗,56,11
2017-01-28 22:25:00,世界之窗,57,28
2017-01-28 22:30:00,世界之窗,42,11
2017-01-28 22:35:00,世界之窗,49,31
2017-01-28 22:40:00,世界之窗,33,29
2017-01-28 22:45:00,世界之窗,20,9
2017-01-28 22:50:00,世界之窗,20,20
2017-01-28 22:55:00,世界之窗,19,26
2017-01-28 23:00:00,世界之窗,17,17
2017-01-28 23:05:00,世界之窗,15,10
2017-01-28 23:10:00,世界之窗,12,10
2017-01-28 23:15:00,世界之窗,5,3
2017-01-28 23:20:00,世界之窗,6,5
2017-01-28 23:25:00,世界之窗,3,11
2017-01-28 23:30:00,世界之窗,1,2
2017-01-28 23:35:00,世界之窗,0,6
2017-01-28 23:40:00,世界之窗,0,5
2017-01-29 06:15:00,世界之窗,5,0
2017-01-29 06:20:00,世界之窗,1,0
2017-01-29 06:25:00,世界之窗,3,0
2017-01-29 06:30:00,世界之窗,4,0
2017-01-29 06:35:00,世界之窗,12,2
2017-01-29 06:40:00,世界之窗,7,0
2017-01-29 06:45:00,世界之窗,7,2
2017-01-29 06:50:00,世界之窗,13,2
2017-01-29 06:55:00,世界之窗,14,8
2017-01-29 07:00:00,世界之窗,13,8
2017-01-29 07:05:00,世界之窗,8,14
2017-01-29 07:10:00,世界之窗,15,1
2017-01-29 07:15:00,世界之窗,15,11
2017-01-29 07:20:00,世界之窗,10,20
2017-01-29 07:25:00,世界之窗,9,5
2017-01-29 07:30:00,世界之窗,15,10
2017-01-29 07:35:00,世界之窗,15,3
2017-01-29 07:40:00,世界之窗,16,9
2017-01-29 07:45:00,世界之窗,13,35
2017-01-29 07:50:00,世界之窗,23,5
2017-01-29 07:55:00,世界之窗,12,38
2017-01-29 08:00:00,世界之窗,7,11
2017-01-29 08:05:00,世界之窗,13,14
2017-01-29 08:10:00,世界之窗,27,11
2017-01-29 08:15:00,世界之窗,24,26
2017-01-29 08:20:00,世界之窗,29,14
2017-01-29 08:25:00,世界之窗,28,39
2017-01-29 08:30:00,世界之窗,41,6
2017-01-29 08:35:00,世界之窗,31,56
2017-01-29 08:40:00,世界之窗,33,39
2017-01-29 08:45:00,世界之窗,29,37
2017-01-29 08:50:00,世界之窗,27,56
2017-01-29 08:55:00,世界之窗,25,25
2017-01-29 09:00:00,世界之窗,47,66
2017-01-29 09:05:00,世界之窗,34,57
2017-01-29 09:10:00,世界之窗,26,20
2017-01-29 09:15:00,世界之窗,25,75
2017-01-29 09:20:00,世界之窗,23,45
2017-01-29 09:25:00,世界之窗,31,68
2017-01-29 09:30:00,世界之窗,29,73
2017-01-29 09:35:00,世界之窗,31,123
2017-01-29 09:40:00,世界之窗,42,97
2017-01-29 09:45:00,世界之窗,39,134
2017-01-29 09:50:00,世界之窗,46,63
2017-01-29 09:55:00,世界之窗,48,171
2017-01-29 10:00:00,世界之窗,31,114
2017-01-29 10:05:00,世界之窗,38,192
2017-01-29 10:10:00,世界之窗,52,139
2017-01-29 10:15:00,世界之窗,34,146
2017-01-29 10:20:00,世界之窗,36,143
2017-01-29 10:25:00,世界之窗,54,145
2017-01-29 10:30:00,世界之窗,31,182
2017-01-29 10:35:00,世界之窗,46,191
2017-01-29 10:40:00,世界之窗,39,203
2017-01-29 10:45:00,世界之窗,31,177
2017-01-29 10:50:00,世界之窗,45,128
2017-01-29 10:55:00,世界之窗,49,248
2017-01-29 11:00:00,世界之窗,54,205
2017-01-29 11:05:00,世界之窗,61,210
2017-01-29 11:10:00,世界之窗,33,192
2017-01-29 11:15:00,世界之窗,58,159
2017-01-29 11:20:00,世界之窗,48,171
2017-01-29 11:25:00,世界之窗,43,127
2017-01-29 11:30:00,世界之窗,40,165
2017-01-29 11:35:00,世界之窗,56,185
2017-01-29 11:40:00,世界之窗,50,141
2017-01-29 11:45:00,世界之窗,47,216
2017-01-29 11:50:00,世界之窗,44,138
2017-01-29 11:55:00,世界之窗,58,94
2017-01-29 12:00:00,世界之窗,31,194
2017-01-29 12:05:00,世界之窗,40,158
2017-01-29 12:10:00,世界之窗,35,126
2017-01-29 12:15:00,世界之窗,57,135
2017-01-29 12:20:00,世界之窗,35,118
2017-01-29 12:25:00,世界之窗,51,131
2017-01-29 12:30:00,世界之窗,65,139
2017-01-29 12:35:00,世界之窗,55,135
2017-01-29 12:40:00,世界之窗,53,142
2017-01-29 12:45:00,世界之窗,55,106
